athlete_id,total_starter,name
2287,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
2287,106,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 
2301,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
2301,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
2301,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
2301,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
2301,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
2301,106,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 
2941,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
2941,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
